=== BECKHOFF SPS VARIABLEN ===

Name: PRG_BMS_COMM.SENDBUSY                                        | Typ: BOOL
Name: PRG_BMS_COMM.SENDE                                           | Typ: STRING(80)
Name: PRG_BMS_COMM.SENDERRORID                                     | Typ: COMERROR_T
Name: PRG_BMS_COMM.SSTART                                          | Typ: STRING(1)
Name: PRG_BMS_COMM.TX_BUFFER                                       | Typ: COMBUFFER (VAR_IN_OUT)
Name: PRG_CHARGE_CONTROL.AUTOCHARGE                                | Typ: BOOL
Name: PRG_CHARGE_CONTROL.A_CHARGECURRENTACTIVE                     | Typ: BOOL
Name: PRG_CHARGE_CONTROL.A_CHARGERELAIS                            | Typ: BOOL
Name: PRG_CHARGE_CONTROL.A_CHARGETIMEOUT                           | Typ: BOOL
Name: PRG_CHARGE_CONTROL.A_FEHLER_CHARGEREQUEST                    | Typ: BOOL
Name: PRG_CHARGE_CONTROL.A_SHUTDOWNAFTERCHARGE                     | Typ: BOOL
Name: PRG_CHARGE_CONTROL.E_RESET_CHARGING                          | Typ: BOOL
Name: PRG_CHARGE_CONTROL.E_SENSORLADESCHALEERKANNT                 | Typ: BOOL
Name: PRG_CHARGE_CONTROL.FP_AUTOCHARGE                             | Typ: R_TRIG
Name: PRG_CHARGE_CONTROL.FP_MANUALCHARGE                           | Typ: R_TRIG
Name: PRG_CHARGE_CONTROL.FP_MANUALCHARGEBUTTON                     | Typ: R_TRIG
Name: PRG_CHARGE_CONTROL.FP_SHUTDOWNAFTERCHARGE                    | Typ: R_TRIG
Name: PRG_CHARGE_CONTROL.I                                         | Typ: INT16
Name: PRG_CHARGE_CONTROL.IBN_TEST                                  | Typ: BOOL
Name: PRG_CHARGE_CONTROL.L_CHARGING                                | Typ: BOOL
Name: PRG_CHARGE_CONTROL.L_OPP_CHARGE                              | Typ: BOOL
Name: PRG_CHARGE_CONTROL.MANUALCHARGE                              | Typ: BOOL
Name: PRG_CHARGE_CONTROL.TON_CHARGEBUTTON                          | Typ: TON
Name: PRG_CHARGE_CONTROL.TON_CHARGERELAISTIMEOUT                   | Typ: TON
Name: PRG_CHARGE_CONTROL.TON_DISABLECHARGEENDSHUTDOWN              | Typ: TON
Name: PRG_CHARGE_CONTROL.TON_LADESCHALEERKANNT                     | Typ: TON
Name: PRG_CHARGE_CONTROL.TON_OPP_CHARGE                            | Typ: TON
Name: PRG_CHARGE_CONTROL.TON_TIMEOUT_LADESCHALE                    | Typ: TON
Name: PRG_CHARGE_CONTROL.TON_TIMEOUT_MANUAL                        | Typ: TON
Name: PRG_DEVICE_RESET.A_BUSY                                      | Typ: BOOL
Name: PRG_DEVICE_RESET.ETHERCAT_RESET                              | Typ: IOF_DEVICERESET
Name: PRG_DEVICE_RESET.E_DEVICE_ID                                 | Typ: UDINT
Name: PRG_DEVICE_RESET.E_RESET                                     | Typ: BOOL
Name: PRG_MAPPING_BMS.ARSTRING                                     | Typ: ARRAY [0..40] OF STRING(80)
Name: PRG_MAPPING_BMS.ARSTRINGDEBUG                                | Typ: ARRAY [0..40] OF STRING(80)
Name: PRG_MAPPING_BMS.BDEBUG                                       | Typ: BOOL
Name: PRG_MAPPING_BMS.CBDATA                                       | Typ: UDINT
Name: PRG_MAPPING_BMS.CRC                                          | Typ: BYTE
Name: PRG_MAPPING_BMS.DATA                                         | Typ: ARRAY [0..40] OF BYTE
Name: PRG_MAPPING_BMS.DEBUG                                        | Typ: INT16
Name: PRG_MAPPING_BMS.DEBUGTD1                                     | Typ: INT16
Name: PRG_MAPPING_BMS.DEBUGTD1STRING                               | Typ: STRING(80)
Name: PRG_MAPPING_BMS.E_STRING_IN                                  | Typ: STRING(80)
Name: PRG_MAPPING_BMS.I                                            | Typ: INT16
Name: PRG_MAPPING_BMS.IPOSDELIMITER                                | Typ: INT16
Name: PRG_MAPPING_BMS.NUMERCELLS                                   | Typ: BYTE
Name: PRG_RING_BUFFER_NEW_ENTRY.EA_ST_RING_BUFFER                  | Typ: ST_RING_BUFFER (VAR_IN_OUT)
Name: PRG_RING_BUFFER_RESET_ENTRY.EA_ST_DATA                       | Typ: ST_FILE_DATA (VAR_IN_OUT)
Name: PRG_SET_DATA_IN_LOGFILE_BUFFER.EA_ST_LOGFILE_DATA            | Typ: ST_FILE_DATA (VAR_IN_OUT)
Name: PRG_SET_DATA_IN_LOGFILE_BUFFER.EA_ST_LOGFILE_SETTING         | Typ: ST_LOGFILE_SETTING (VAR_IN_OUT)
Name: PRG_SET_DATA_IN_LOGFILE_BUFFER.E_STRMAX_TEXT                 | Typ: STRING(255)
Name: PRG_SET_FLANKS_INCL_RF_TRIG.EA_ST_BOOL_COMPONENT             | Typ: ST_BOOL_COMPONENTS_INCL_RF_TRIG (VAR_IN_OUT)
Name: READWRITENOVRAM.FBGETDPRAMINFO                               | Typ: FB_GETDPRAMINFO
Name: READWRITENOVRAM.FBREADWRITENOVRAM                            | Typ: FB_NOVRAMREADWRITEEX
Name: READWRITENOVRAM.I                                            | Typ: INT16
Name: READWRITENOVRAM.ISTEP                                        | Typ: INT16
Name: READWRITENOVRAM.L_READVALUES                                 | Typ: BOOL
Name: READWRITENOVRAM.L_WRITEVALUES                                | Typ: BOOL
Name: READWRITENOVRAM.NEWSERVONULLPUNKT                            | Typ: BOOL
Name: SERVO_SINGLE_MAPPING.E_EL_NEGATIV                            | Typ: BOOL
Name: SERVO_SINGLE_MAPPING.E_EL_POSITIV                            | Typ: BOOL
Name: SERVO_SINGLE_MAPPING.E_FREIGABE_EXTERN                       | Typ: BOOL
Name: SERVO_SINGLE_MAPPING.E_INDEX                                 | Typ: EL_SERVO
Name: SERVO_SINGLE_MAPPING.E_MAPPING_IN                            | Typ: BOOL
Name: SYSTEM_EIN_AUS.A_CORE_POWERTASTE                             | Typ: BOOL
Name: SYSTEM_EIN_AUS.A_KOMPLETT_AUS                                | Typ: BOOL
Name: SYSTEM_EIN_AUS.A_SYSTEM_EIN                                  | Typ: BOOL
Name: SYSTEM_EIN_AUS.L_SHUTDOWN                                    | Typ: BOOL
Name: SYSTEM_EIN_AUS.TON_ALLES_AUSSCHALTEN                         | Typ: TON
Name: SYSTEM_EIN_AUS.TON_CORE_FORCE_SHUTDOWN                       | Typ: TON
Name: SYSTEM_EIN_AUS.TON_CORE_NOCONN                               | Typ: TON
Name: SYSTEM_EIN_AUS.TON_FORCE_SHUTDOWN                            | Typ: TON
Name: SYSTEM_EIN_AUS.TP_BOOT_VORGANG                               | Typ: TP
Name: SYSTEM_EIN_AUS.TP_CORE_AUS                                   | Typ: TP
Name: SYSTEM_EIN_AUS.TP_CORE_EIN                                   | Typ: TP
Name: TAKTGENERATOR.A_1000MS                                       | Typ: BOOL
Name: TAKTGENERATOR.A_125MS                                        | Typ: BOOL
Name: TAKTGENERATOR.A_16000MS                                      | Typ: BOOL
Name: TAKTGENERATOR.A_2000MS                                       | Typ: BOOL
Name: TAKTGENERATOR.A_250MS                                        | Typ: BOOL
Name: TAKTGENERATOR.A_4000MS                                       | Typ: BOOL
Name: TAKTGENERATOR.A_500MS                                        | Typ: BOOL
Name: TAKTGENERATOR.A_8000MS                                       | Typ: BOOL
Name: TAKTGENERATOR.A_FD_1000MS                                    | Typ: BOOL
Name: TAKTGENERATOR.A_FD_125MS                                     | Typ: BOOL
Name: TAKTGENERATOR.A_FD_16000MS                                   | Typ: BOOL
Name: TAKTGENERATOR.A_FD_2000MS                                    | Typ: BOOL
Name: TAKTGENERATOR.A_FD_250MS                                     | Typ: BOOL
Name: TAKTGENERATOR.A_FD_4000MS                                    | Typ: BOOL
Name: TAKTGENERATOR.A_FD_500MS                                     | Typ: BOOL
Name: TAKTGENERATOR.A_FD_8000MS                                    | Typ: BOOL
Name: TAKTGENERATOR.FD_1000MS                                      | Typ: D_TRIG
Name: TAKTGENERATOR.FD_125MS                                       | Typ: D_TRIG
Name: TAKTGENERATOR.FD_16000MS                                     | Typ: D_TRIG
Name: TAKTGENERATOR.FD_2000MS                                      | Typ: D_TRIG
Name: TAKTGENERATOR.FD_250MS                                       | Typ: D_TRIG
Name: TAKTGENERATOR.FD_4000MS                                      | Typ: D_TRIG
Name: TAKTGENERATOR.FD_500MS                                       | Typ: D_TRIG
Name: TAKTGENERATOR.FD_8000MS                                      | Typ: D_TRIG
Name: TAKTGENERATOR.PULS                                           | Typ: TP
Name: TAKTGENERATOR.TEILER                                         | Typ: CTU
Name: TEST_AND_DEBUG.CRC                                           | Typ: BYTE
Name: TEST_AND_DEBUG.F                                             | Typ: BOOL
Name: TEST_AND_DEBUG.FN_TRIGGER                                    | Typ: F_TRIG
Name: TEST_AND_DEBUG.FN_TRIGGER2                                   | Typ: F_TRIG
Name: TEST_AND_DEBUG.GESCHWINDIGKEIT                               | Typ: DINT
Name: TEST_AND_DEBUG.GETCPUUSAGE                                   | Typ: TC_CPUUSAGE
Name: TEST_AND_DEBUG.L_FAHRZEIT                                    | Typ: TIME
Name: TEST_AND_DEBUG.L_SSEND                                       | Typ: STRING(255)
Name: TEST_AND_DEBUG.MAXUSAGE                                      | Typ: UDINT
Name: TEST_AND_DEBUG.MEDIAN                                        | Typ: FB_MEDIAN_BERECHNUNG
Name: TEST_AND_DEBUG.MEDIAN2                                       | Typ: FB_MEDIAN_BERECHNUNG
Name: TEST_AND_DEBUG.POS_AUFAB                                     | Typ: LREAL
Name: TEST_AND_DEBUG.POS_OBEN                                      | Typ: LREAL
Name: TEST_AND_DEBUG.POS_UNTEN                                     | Typ: LREAL
Name: TEST_AND_DEBUG.SOLLGESCHWINDIGKEIT                           | Typ: DINT
Name: TEST_AND_DEBUG.STARTSTOPPV                                   | Typ: DINT
Name: TEST_AND_DEBUG.START_TEST                                    | Typ: BOOL
Name: TEST_AND_DEBUG.STEP                                          | Typ: INT16
Name: TEST_AND_DEBUG.TEST1                                         | Typ: BOOL
Name: TEST_AND_DEBUG.TEST_TOF                                      | Typ: TOF
Name: TEST_AND_DEBUG.TON_ADD                                       | Typ: TON
Name: TEST_AND_DEBUG.TON_FAHRZEIT                                  | Typ: TON
Name: TEST_AND_DEBUG.TON_FREIFAHREN                                | Typ: TON
Name: TEST_AND_DEBUG.TON_STOPP                                     | Typ: TON
Name: TEST_AND_DEBUG.TON_WARTEN                                    | Typ: TON
Name: TEST_AND_DEBUG.WARTEN                                        | Typ: INT16
Name: VERSION.A_VERSION                                            | Typ: STRING(30)
Name: VISU_CHARTS.FN_SHIFT                                         | Typ: F_TRIG
Name: VISU_CHARTS.I                                                | Typ: INT16
Name: VISU_CHARTS.SHIFT                                            | Typ: TP
Name: WARNUNGENSAMMLER.A_WARNUNG                                   | Typ: BOOL
Name: WARNUNGENSAMMLER.A_WARNUNGSNUMMER                            | Typ: EL_WARNINGCODE
